s1_path,label_path,split
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_02_18_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_02_18_1_2.tif,val
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_10_13_2_2.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_10_13_2_2.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_12_03_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_12_03_1_2.tif,val
data\processed\Sen1Floods11\S1\USA_1039203_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_1039203_1_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_11_19_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_11_19_1_2.tif,val
data\processed\STURM\S1\EMSR261_01HANNOVER_17_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_17_05_2_1.tif,val
data\processed\STURM\S1\EMSR352_AOI01_103_024_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_103_024_2_1.tif,val
data\processed\STURM\S1\EMSR471_AOI04_08_15_1_1.tif,data\processed\STURM\Floodmaps\EMSR471_AOI04_08_15_1_1.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_04_10_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_04_10_2_2.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_03_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_03_05_2_1.tif,val
data\processed\STURM\S1\EMSR470_AOI01_30_15_1_2.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_30_15_1_2.tif,val
data\processed\STURM\S1\EMSR424_AOI01_13_15_1_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_13_15_1_1.tif,val
data\processed\STURM\S1\EMSR502_AOI02_2_3_2_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI02_2_3_2_1.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_08_03_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_08_03_1_1.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_63307_3_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_63307_3_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR352_AOI01_095_012_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_095_012_2_2.tif,val
data\processed\STURM\S1\EMSR629_AOI01_03_14_1_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_03_14_1_2.tif,val
data\processed\STURM\S1\EMSR468_AOI05_12_06_1_1.tif,data\processed\STURM\Floodmaps\EMSR468_AOI05_12_06_1_1.tif,val
data\processed\STURM\S1\EMSR517_AOI05_12_07_1_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_12_07_1_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_105_010_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_105_010_2_2.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_05_02_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_05_02_2_1.tif,val
data\processed\Sen1Floods11\S1\Mekong_1413877_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Mekong_1413877_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR424_AOI03_03_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI03_03_06_1_2.tif,val
data\processed\STURM\S1\EMSR265_26VERNON_14_09_2_2.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_14_09_2_2.tif,val
data\processed\STURM\S1\EMSR567_AOI10_12_06_1_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI10_12_06_1_1.tif,val
data\processed\Sen1Floods11\S1\Pakistan_336228_1_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_336228_1_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_21_05_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_21_05_1_1.tif,val
data\processed\STURM\S1\EMSR261_03WOLFSBURG_13_12_1_1.tif,data\processed\STURM\Floodmaps\EMSR261_03WOLFSBURG_13_12_1_1.tif,val
data\processed\STURM\S1\EMSR275_01LIJEVIDOBROVCAK_10_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR275_01LIJEVIDOBROVCAK_10_03_2_2.tif,val
data\processed\Sen1Floods11\S1\India_103447_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_103447_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR517_AOI03_03_09_2_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI03_03_09_2_1.tif,val
data\processed\STURM\S1\EMSR261_01HANNOVER_18_18_1_1.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_18_18_1_1.tif,val
data\processed\STURM\S1\EMSR471_AOI05_03_08_2_2.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_03_08_2_2.tif,val
data\processed\Sen1Floods11\S1\USA_430764_2_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_430764_2_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR471_AOI05_27_04_2_2.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_27_04_2_2.tif,val
data\processed\STURM\S1\EMSR517_AOI05_21_10_1_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_21_10_1_2.tif,val
data\processed\Sen1Floods11\S1\Nigeria_225131_1_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_225131_1_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR629_AOI02_02_14_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_02_14_2_2.tif,val
data\processed\STURM\S1\EMSR358_AOI03_05_15_1_2.tif,data\processed\STURM\Floodmaps\EMSR358_AOI03_05_15_1_2.tif,val
data\processed\Sen1Floods11\S1\Nigeria_417184_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_417184_2_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR567_AOI10_06_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI10_06_05_2_1.tif,val
data\processed\STURM\S1\EMSR424_AOI01_19_24_2_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_19_24_2_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_113_013_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_113_013_1_2.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_18_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_18_03_2_2.tif,val
data\processed\STURM\S1\EMSR275_01LIJEVIDOBROVCAK_01_04_2_1.tif,data\processed\STURM\Floodmaps\EMSR275_01LIJEVIDOBROVCAK_01_04_2_1.tif,val
data\processed\STURM\S1\EMSR424_AOI01_18_24_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_18_24_2_1.tif,val
data\processed\STURM\S1\EMSR502_AOI05_05_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_05_11_1_2.tif,val
data\processed\STURM\S1\EMSR429_AOI03_19_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI03_19_06_2_1.tif,val
data\processed\STURM\S1\EMSR429_AOI07_29_15_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_29_15_1_2.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_15_05_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_15_05_1_2.tif,val
data\processed\STURM\S1\EMSR471_AOI05_29_09_2_2.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_29_09_2_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_107_033_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_107_033_2_1.tif,val
data\processed\Sen1Floods11\S1\USA_11422_3_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_11422_3_0_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Ghana_359826_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_359826_2_3_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Pakistan_9684_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_9684_1_1_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_713926_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_713926_1_1_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Mekong_119477_0_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Mekong_119477_0_1_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Nigeria_600295_2_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_600295_2_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_19_04_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_19_04_1_1.tif,val
data\processed\Sen1Floods11\S1\Paraguay_212687_2_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_212687_2_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR507_AOI03_05_05_2_2.tif,data\processed\STURM\Floodmaps\EMSR507_AOI03_05_05_2_2.tif,val
data\processed\STURM\S1\EMSR502_AOI05_03_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_03_06_1_2.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_849649_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_849649_2_3_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Ghana_83483_0_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_83483_0_0_LabelHand.tif,val
data\processed\Sen1Floods11\S1\India_747970_0_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_747970_0_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR419_AOI04_02_08_1_1.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_02_08_1_1.tif,val
data\processed\Sen1Floods11\S1\Ghana_53713_1_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_53713_1_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR265_26VERNON_13_10_1_1.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_13_10_1_1.tif,val
data\processed\STURM\S1\EMSR502_AOI05_05_08_1_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_05_08_1_2.tif,val
data\processed\STURM\S1\EMSR470_AOI01_30_16_2_1.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_30_16_2_1.tif,val
data\processed\STURM\S1\EMSR507_AOI02_05_01_1_2.tif,data\processed\STURM\Floodmaps\EMSR507_AOI02_05_01_1_2.tif,val
data\processed\Sen1Floods11\S1\Ghana_953791_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_953791_2_3_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_55568_0_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_55568_0_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR421_AOI05_6_8_2_1.tif,data\processed\STURM\Floodmaps\EMSR421_AOI05_6_8_2_1.tif,val
data\processed\STURM\S1\EMSR567_AOI13_18_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_18_05_2_1.tif,val
data\processed\STURM\S1\EMSR429_AOI03_18_12_2_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI03_18_12_2_1.tif,val
data\processed\Sen1Floods11\S1\USA_486103_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_486103_3_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_06_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_06_05_2_1.tif,val
data\processed\Sen1Floods11\S1\Nigeria_598959_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_598959_2_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR468_AOI05_06_03_1_1.tif,data\processed\STURM\Floodmaps\EMSR468_AOI05_06_03_1_1.tif,val
data\processed\STURM\S1\EMSR567_AOI13_11_10_2_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_11_10_2_1.tif,val
data\processed\STURM\S1\EMSR261_01HANNOVER_02_04_1_1.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_02_04_1_1.tif,val
data\processed\STURM\S1\EMSR352_AOI01_092_015_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_092_015_2_2.tif,val
data\processed\STURM\S1\EMSR517_AOI05_07_14_2_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_07_14_2_1.tif,val
data\processed\Sen1Floods11\S1\USA_831672_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_831672_2_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_03_21_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_03_21_2_2.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_1038087_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_1038087_3_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR438_AOI01_14_22_1_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_14_22_1_1.tif,val
data\processed\STURM\S1\EMSR332_01VERONA_11_12_1_2.tif,data\processed\STURM\Floodmaps\EMSR332_01VERONA_11_12_1_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_112_012_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_112_012_1_2.tif,val
data\processed\STURM\S1\EMSR470_AOI01_04_30_2_1.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_04_30_2_1.tif,val
data\processed\Sen1Floods11\S1\USA_933610_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_933610_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR265_25ELBEUF_06_06_2_2.tif,data\processed\STURM\Floodmaps\EMSR265_25ELBEUF_06_06_2_2.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_132922_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_132922_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR467_AOI03_10_03_1_1.tif,data\processed\STURM\Floodmaps\EMSR467_AOI03_10_03_1_1.tif,val
data\processed\STURM\S1\EMSR517_AOI05_25_10_2_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_25_10_2_2.tif,val
data\processed\Sen1Floods11\S1\USA_504150_1_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_504150_1_0_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_52223_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_52223_0_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_18_10_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_18_10_2_1.tif,val
data\processed\STURM\S1\EMSR507_AOI03_08_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR507_AOI03_08_03_2_2.tif,val
data\processed\Sen1Floods11\S1\Sri-Lanka_101973_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_101973_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR554_AOI01_04_10_2_2.tif,data\processed\STURM\Floodmaps\EMSR554_AOI01_04_10_2_2.tif,val
data\processed\STURM\S1\EMSR261_01HANNOVER_21_12_2_1.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_21_12_2_1.tif,val
data\processed\STURM\S1\EMSR517_AOI06_05_22_1_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI06_05_22_1_2.tif,val
data\processed\Sen1Floods11\S1\Paraguay_339807_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_339807_2_2_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Nigeria_984831_2_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_984831_2_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR424_AOI01_27_30_1_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_27_30_1_2.tif,val
data\processed\Sen1Floods11\S1\Nigeria_820924_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_820924_0_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR479_AOI02_15_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR479_AOI02_15_06_2_1.tif,val
data\processed\STURM\S1\EMSR517_AOI06_12_08_1_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI06_12_08_1_1.tif,val
data\processed\STURM\S1\EMSR429_AOI07_33_15_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_33_15_1_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_074_020_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_074_020_2_2.tif,val
data\processed\STURM\S1\EMSR629_AOI02_04_01_1_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_04_01_1_2.tif,val
data\processed\STURM\S1\EMSR275_03NOVSKA_04_12_2_1.tif,data\processed\STURM\Floodmaps\EMSR275_03NOVSKA_04_12_2_1.tif,val
data\processed\STURM\S1\EMSR479_AOI01_09_18_2_1.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_09_18_2_1.tif,val
data\processed\STURM\S1\EMSR352_AOI01_105_018_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_105_018_2_1.tif,val
data\processed\STURM\S1\EMSR567_AOI13_05_13_1_2.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_05_13_1_2.tif,val
data\processed\Sen1Floods11\S1\USA_114964_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_114964_2_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR470_AOI01_40_06_2_2.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_40_06_2_2.tif,val
data\processed\STURM\S1\EMSR567_AOI13_09_11_1_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_09_11_1_1.tif,val
data\processed\STURM\S1\EMSR419_AOI04_03_06_2_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_03_06_2_2.tif,val
data\processed\STURM\S1\EMSR629_AOI01_02_03_1_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_02_03_1_2.tif,val
data\processed\STURM\S1\EMSR471_AOI04_11_12_1_1.tif,data\processed\STURM\Floodmaps\EMSR471_AOI04_11_12_1_1.tif,val
data\processed\Sen1Floods11\S1\Somalia_1087508_1_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Somalia_1087508_1_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR275_02KUTINA_12_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR275_02KUTINA_12_11_1_2.tif,val
data\processed\STURM\S1\EMSR520_AOI01_03_09_2_2.tif,data\processed\STURM\Floodmaps\EMSR520_AOI01_03_09_2_2.tif,val
data\processed\Sen1Floods11\S1\India_772630_0_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_772630_0_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR419_AOI04_03_02_2_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_03_02_2_2.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_07_07_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_07_07_1_1.tif,val
data\processed\STURM\S1\EMSR502_AOI02_2_5_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI02_2_5_1_1.tif,val
data\processed\STURM\S1\EMSR502_AOI01_04_09_2_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI01_04_09_2_2.tif,val
data\processed\STURM\S1\EMSR629_AOI01_05_02_1_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_05_02_1_2.tif,val
data\processed\Sen1Floods11\S1\USA_375183_0_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_375183_0_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR261_03WOLFSBURG_05_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR261_03WOLFSBURG_05_12_2_2.tif,val
data\processed\STURM\S1\EMSR261_01HANNOVER_23_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_23_12_2_2.tif,val
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_21_07_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_21_07_1_1.tif,val
data\processed\STURM\S1\EMSR507_AOI02_04_03_2_1.tif,data\processed\STURM\Floodmaps\EMSR507_AOI02_04_03_2_1.tif,val
data\processed\Sen1Floods11\S1\Pakistan_849790_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_849790_1_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR567_AOI13_20_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_20_03_2_2.tif,val
data\processed\Sen1Floods11\S1\Pakistan_94095_0_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_94095_0_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR479_AOI01_11_17_1_1.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_11_17_1_1.tif,val
data\processed\STURM\S1\EMSR471_AOI05_31_09_1_2.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_31_09_1_2.tif,val
data\processed\STURM\S1\EMSR471_AOI04_17_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR471_AOI04_17_06_2_1.tif,val
data\processed\Sen1Floods11\S1\Pakistan_210595_0_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_210595_0_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR265_25ELBEUF_09_09_2_1.tif,data\processed\STURM\Floodmaps\EMSR265_25ELBEUF_09_09_2_1.tif,val
data\processed\STURM\S1\EMSR471_AOI05_19_11_2_2.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_19_11_2_2.tif,val
data\processed\STURM\S1\EMSR324_03MOUSSAN_3_8_1_1.tif,data\processed\STURM\Floodmaps\EMSR324_03MOUSSAN_3_8_1_1.tif,val
data\processed\STURM\S1\EMSR507_AOI03_06_04_2_1.tif,data\processed\STURM\Floodmaps\EMSR507_AOI03_06_04_2_1.tif,val
data\processed\STURM\S1\EMSR517_AOI06_04_04_1_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI06_04_04_1_1.tif,val
data\processed\Sen1Floods11\S1\Ghana_277_3_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_277_3_0_LabelHand.tif,val
data\processed\STURM\S1\EMSR502_AOI07_3_1_1_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI07_3_1_1_2.tif,val
data\processed\STURM\S1\EMSR502_AOI05_08_05_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_08_05_1_1.tif,val
data\processed\STURM\S1\EMSR419_AOI01_7_5_1_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI01_7_5_1_2.tif,val
data\processed\Sen1Floods11\S1\USA_275372_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_275372_3_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR438_AOI03_3_5_1_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI03_3_5_1_1.tif,val
data\processed\Sen1Floods11\S1\Paraguay_7894_1_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_7894_1_3_LabelHand.tif,val
data\processed\STURM\S1\EMSR567_AOI13_22_04_2_1.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_22_04_2_1.tif,val
data\processed\STURM\S1\EMSR637_AOI14_08_04_1_2.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_08_04_1_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_082_014_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_082_014_1_2.tif,val
data\processed\STURM\S1\EMSR424_AOI03_12_09_1_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI03_12_09_1_1.tif,val
data\processed\STURM\S1\EMSR265_26VERNON_13_09_1_2.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_13_09_1_2.tif,val
data\processed\STURM\S1\EMSR429_AOI06_27_19_2_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI06_27_19_2_1.tif,val
data\processed\STURM\S1\EMSR424_AOI03_04_13_2_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI03_04_13_2_2.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_10_03_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_10_03_2_1.tif,val
data\processed\STURM\S1\EMSR429_AOI05_07_23_2_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI05_07_23_2_1.tif,val
data\processed\STURM\S1\EMSR352_AOI01_109_030_1_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_109_030_1_1.tif,val
data\processed\STURM\S1\EMSR429_AOI03_11_04_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI03_11_04_2_2.tif,val
data\processed\Sen1Floods11\S1\India_265762_3_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_265762_3_2_LabelHand.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_14_19_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_14_19_1_1.tif,val
data\processed\Sen1Floods11\S1\Ghana_234935_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_234935_2_2_LabelHand.tif,val
data\processed\Sen1Floods11\S1\Pakistan_664885_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_664885_1_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR479_AOI01_10_29_1_1.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_10_29_1_1.tif,val
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_13_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_13_06_1_2.tif,val
data\processed\STURM\S1\EMSR352_AOI01_105_012_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_105_012_2_1.tif,val
data\processed\STURM\S1\EMSR424_AOI01_20_25_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_20_25_2_1.tif,val
data\processed\Sen1Floods11\S1\Ghana_495107_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_495107_1_1_LabelHand.tif,val
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_11_11_2_2.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_11_11_2_2.tif,val
data\processed\STURM\S1\EMSR332_01VERONA_08_10_1_1.tif,data\processed\STURM\Floodmaps\EMSR332_01VERONA_08_10_1_1.tif,val
